movieId,title,genres,imdbId,tmdbId,url,img_url
322,Swimming with Sharks (1995),Comedy|Drama,114594,20306.0,https://www.themoviedb.org/movie/20306.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/vRkIYMpxVUicUfubRaL4R1gMnh8.jpg
324,"Sum of Us, The (1994)",Comedy|Drama,111309,36614.0,https://www.themoviedb.org/movie/36614.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/piKBAyxYxSP14uVzK4BH9wjfPlY.jpg
325,National Lampoon's Senior Trip (1995),Comedy,113936,27993.0,https://www.themoviedb.org/movie/27993.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qfMbFIGNIQ76FEu7Wg48aEbxFh1.jpg
326,To Live (Huozhe) (1994),Drama,110081,31439.0,https://www.themoviedb.org/movie/31439.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/bv0qREWTw8TPAtgt22ELp1UlKVl.jpg
327,Tank Girl (1995),Action|Comedy|Sci-Fi,114614,9067.0,https://www.themoviedb.org/movie/9067.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qohdY3BcJ98sFneOUAWp0FmH4Z6.jpg
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,114608,9059.0,https://www.themoviedb.org/movie/9059.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1TekTWa1htkb554KDplTXskQupo.jpg
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,111280,193.0,https://www.themoviedb.org/movie/193.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/rHsCYDGHFUarGh5k987b0EFU6kC.jpg
330,Tales from the Hood (1995),Action|Crime|Horror,114609,25066.0,https://www.themoviedb.org/movie/25066.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/rmlDLtt03igCdlW7UOF2AXCsy4d.jpg
331,Tom & Viv (1994),Drama,111454,46797.0,https://www.themoviedb.org/movie/46797.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/iw4ofGbX2AbJ4p17CixwnMjuoJ0.jpg
332,Village of the Damned (1995),Horror|Sci-Fi,114852,12122.0,https://www.themoviedb.org/movie/12122.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1Iezq745huWW3xB5xQMPDdyyWx7.jpg
333,Tommy Boy (1995),Comedy,114694,11381.0,https://www.themoviedb.org/movie/11381.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/cUvdzCbhLyYUAwbIkBjT3tC28cK.jpg
334,Vanya on 42nd Street (1994),Drama,111590,32636.0,https://www.themoviedb.org/movie/32636.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/sYkkHsqXyUcFoLbXt4WNwnRRpT1.jpg
335,Underneath (1995),Mystery|Thriller,114788,36141.0,https://www.themoviedb.org/movie/36141.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/61yu1ejOBWUrrMRplRbjpvxgxVc.jpg
336,"Walking Dead, The (1995)",Drama|War,114888,95963.0,https://www.themoviedb.org/movie/95963.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/c0RtcIN4oSzSZoNs0nJMevfGYS4.jpg
337,What's Eating Gilbert Grape (1993),Drama,108550,1587.0,https://www.themoviedb.org/movie/1587.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8FxWgsfDNosewo7H65oE4QkOb7g.jpg
338,Virtuosity (1995),Action|Sci-Fi|Thriller,114857,9271.0,https://www.themoviedb.org/movie/9271.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5emgnXYrXjqyiup2JsvtuENseiV.jpg
339,While You Were Sleeping (1995),Comedy|Romance,114924,2064.0,https://www.themoviedb.org/movie/2064.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/xrXUADqC2gt84BPYzNtXxAJEfbo.jpg
340,"War, The (1994)",Adventure|Drama|War,111667,19855.0,https://www.themoviedb.org/movie/19855.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/eMJYqr5zs7rz54oZhiX4ez1BI5E.jpg
341,Double Happiness (1994),Drama,109655,60855.0,https://www.themoviedb.org/movie/60855.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/woRZTcrRbvcW24zbNcCbVi4QfEF.jpg
342,Muriel's Wedding (1994),Comedy,110598,236.0,https://www.themoviedb.org/movie/236.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zJyTr8Fo412a2OIfJGXTRAm4IwX.jpg
343,"Baby-Sitters Club, The (1995)",Children,112435,48287.0,https://www.themoviedb.org/movie/48287.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/juT5eKRDhmluaiVhymjViyXArCq.jpg
344,Ace Ventura: Pet Detective (1994),Comedy,109040,3049.0,https://www.themoviedb.org/movie/3049.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/pqiRuETmuSybfnVZ7qyeoXhQyN1.jpg
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,109045,2759.0,https://www.themoviedb.org/movie/2759.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kJ7syYXEJgSBmBfSnF3Can9cK1J.jpg
346,Backbeat (1993),Drama|Musical,106339,12635.0,https://www.themoviedb.org/movie/12635.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zhu0d2vqMdmVZ0QAFADtg4UOrTY.jpg
347,Bitter Moon (1992),Drama|Film-Noir|Romance,104779,10497.0,https://www.themoviedb.org/movie/10497.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qU9hqUSGyQfbkEdqluX21nWVcp9.jpg
348,Bullets Over Broadway (1994),Comedy,109348,11382.0,https://www.themoviedb.org/movie/11382.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8nEgDgNg59w2reCfgmnNKGMpxIr.jpg
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,109444,9331.0,https://www.themoviedb.org/movie/9331.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6xTM8FPxrLRYwz6I3fqtwh7xybs.jpg
350,"Client, The (1994)",Drama|Mystery|Thriller,109446,10731.0,https://www.themoviedb.org/movie/10731.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/oLdkJ4ZjxPtFSUChdjDQvHM9l75.jpg
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,109484,10464.0,https://www.themoviedb.org/movie/10464.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/xuEubxRGut2Yh118RyNa6ruXXCp.jpg
352,Crooklyn (1994),Comedy|Drama,109504,34152.0,https://www.themoviedb.org/movie/34152.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/iFqe07F78SO0SIBzWcK4I5MwNvP.jpg
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,109506,9495.0,https://www.themoviedb.org/movie/9495.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/iH5eExSCOv1kxJXH9npPyM0EAJF.jpg
354,Cobb (1994),Drama,109450,29973.0,https://www.themoviedb.org/movie/29973.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mMBZVyEVTscAzJYSusvg0u304Nu.jpg
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,109813,888.0,https://www.themoviedb.org/movie/888.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ocsb0qiGlcn6UlcDRHa3xxSCc8Y.jpg
356,Forrest Gump (1994),Comedy|Drama|Romance|War,109830,13.0,https://www.themoviedb.org/movie/13.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/saHP97rTPS5eLmrLQEcANmKrsFl.jpg
357,Four Weddings and a Funeral (1994),Comedy|Romance,109831,712.0,https://www.themoviedb.org/movie/712.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qa72G2VS0bpxms6yo0tI9vsHm2e.jpg
358,Higher Learning (1995),Drama,113305,16295.0,https://www.themoviedb.org/movie/16295.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/anLJOkvjwY31NiRoEuZ23yBAZEK.jpg
359,I Like It Like That (1994),Comedy|Drama|Romance,110091,48992.0,https://www.themoviedb.org/movie/48992.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lFiGWrHhk517E9VE641zKMgB5fP.jpg
360,I Love Trouble (1994),Action|Comedy,110093,10879.0,https://www.themoviedb.org/movie/10879.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lXpbYJQJ7tvYZ8S29Nwpzsh07PN.jpg
361,It Could Happen to You (1994),Comedy|Drama|Romance,110167,10660.0,https://www.themoviedb.org/movie/10660.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6UOaeLDOdwwTMQtbl5YL6EGjqy0.jpg
362,"Jungle Book, The (1994)",Adventure|Children|Romance,110213,10714.0,https://www.themoviedb.org/movie/10714.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/rYoE6cuup9Ofam6AuYaiJLxF9OO.jpg
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,107472,41647.0,https://www.themoviedb.org/movie/41647.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/aRmw4NFnLHJSmUKqsMJyr6XXLNI.jpg
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,110357,8587.0,https://www.themoviedb.org/movie/8587.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg
365,Little Buddha (1993),Drama,107426,1689.0,https://www.themoviedb.org/movie/1689.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/xy70xtdoKZ3PxlKkakwdhL3UFDQ.jpg
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,111686,11596.0,https://www.themoviedb.org/movie/11596.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/7fb5bDTj6x7SwuzvykjLCz7CnRH.jpg
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,110475,854.0,https://www.themoviedb.org/movie/854.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zJUvFtaGPQkcQYE8nmhU66ESpWe.jpg
368,Maverick (1994),Adventure|Comedy|Western,110478,9359.0,https://www.themoviedb.org/movie/9359.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/cf4L3VW5nEHIaU3pOMZSIoBQmDP.jpg
369,Mrs. Parker and the Vicious Circle (1994),Drama,110588,23333.0,https://www.themoviedb.org/movie/23333.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/vBfvtwMWiYMS6FmvHaALDYRJPLJ.jpg
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,110622,36593.0,https://www.themoviedb.org/movie/36593.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/p0AYsdgkudR9P5fNV5AjzbwQt8W.jpg
371,"Paper, The (1994)",Comedy|Drama,110771,12280.0,https://www.themoviedb.org/movie/12280.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/pGPrFbucRLwVtCKCeinwAklAl0l.jpg
372,Reality Bites (1994),Comedy|Drama|Romance,110950,2788.0,https://www.themoviedb.org/movie/2788.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qGDhodtpkpxkrFqokenGNJlzt6w.jpg
373,Red Rock West (1992),Thriller,105226,10427.0,https://www.themoviedb.org/movie/10427.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ewofUEqU3Gpr7WSgSz3TEVPIfBg.jpg
374,Richie Rich (1994),Children|Comedy,110989,11011.0,https://www.themoviedb.org/movie/11011.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg
376,"River Wild, The (1994)",Action|Thriller,110997,8987.0,https://www.themoviedb.org/movie/8987.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mlFa4nZpx5Cxe0K4dhRXpx5LsbJ.jpg
377,Speed (1994),Action|Romance|Thriller,111257,1637.0,https://www.themoviedb.org/movie/1637.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ctgZ7NaJYRBUgXbXKziOdpajkt1.jpg
378,Speechless (1994),Comedy|Romance,111256,15128.0,https://www.themoviedb.org/movie/15128.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/yqTG4PFZjNxIjuBtQBSr1Einl23.jpg
379,Timecop (1994),Action|Sci-Fi|Thriller,111438,8831.0,https://www.themoviedb.org/movie/8831.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qDjne2UffjOpZAg9cFmzteWqhd3.jpg
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,111503,36955.0,https://www.themoviedb.org/movie/36955.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/pweFTnzzTfGK68woSVkiTgjLzWm.jpg
381,When a Man Loves a Woman (1994),Drama|Romance,111693,10449.0,https://www.themoviedb.org/movie/10449.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/cA1uMNX3sdWAWfMZbsgm1VIJYSY.jpg
382,Wolf (1994),Drama|Horror|Romance|Thriller,111742,10395.0,https://www.themoviedb.org/movie/10395.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8ocZb9x6rN82i8ZzZ05j1vWKVOC.jpg
383,Wyatt Earp (1994),Western,111756,12160.0,https://www.themoviedb.org/movie/12160.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/51LItgyecu2KMAtIchYogEykCIu.jpg
384,Bad Company (1995),Action|Crime|Drama,112443,40480.0,https://www.themoviedb.org/movie/40480.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5q5r3cpaTDByz4qko9ZWHlK3gMF.jpg
385,"Man of No Importance, A (1994)",Drama,110455,52038.0,https://www.themoviedb.org/movie/52038.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nSBeudgK6eFA1kzSAR4b8ndZked.jpg
386,S.F.W. (1994),Drama,111048,29444.0,https://www.themoviedb.org/movie/29444.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/3bq91jWCReRrqlPn81alSoxeXoP.jpg
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,110399,26352.0,https://www.themoviedb.org/movie/26352.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/v5XUfLrdoGfatObGXhqckYTNqFT.jpg
388,Boys Life (1995),Drama,112570,39953.0,https://www.themoviedb.org/movie/39953.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/jXKecGbSp36C486myi1pbe6EKAI.jpg
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,109454,41580.0,https://www.themoviedb.org/movie/41580.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/duOTjp26TrGoGo2JsvZWYiqGLwX.jpg
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,59170,315.0,https://www.themoviedb.org/movie/315.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/4mld2L1vWqgqFQmKa7KU4HzLKPi.jpg
391,Jason's Lyric (1994),Crime|Drama,110186,22067.0,https://www.themoviedb.org/movie/22067.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/AuMEXneCdrfitUbhh0w7VwxzOWQ.jpg
393,Street Fighter (1994),Action|Adventure|Fantasy,111301,11667.0,https://www.themoviedb.org/movie/11667.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6yh95dD2Y6uWAlPfWCZZygBM1ec.jpg
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,110027,8011.0,https://www.themoviedb.org/movie/8011.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/o4GKLReSGRR0rulOBS9SrfFAXOz.jpg
406,Federal Hill (1994),Drama,109785,171857.0,https://www.themoviedb.org/movie/171857.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qChLfULhgAhWHG9LbcBIv80r32i.jpg
407,In the Mouth of Madness (1995),Horror|Thriller,113409,2654.0,https://www.themoviedb.org/movie/2654.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tvGoySYpR0ZBXeqsS7nT9peFsrn.jpg
408,8 Seconds (1994),Drama,109021,18069.0,https://www.themoviedb.org/movie/18069.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wqKVkOveZrK6zwfrptGLVPmnMpR.jpg
409,Above the Rim (1994),Crime|Drama,109035,19092.0,https://www.themoviedb.org/movie/19092.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/q7CCx8aj8uME1fBa4KzTMdeWxXu.jpg
410,Addams Family Values (1993),Children|Comedy|Fantasy,106220,2758.0,https://www.themoviedb.org/movie/2758.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8znyj20O3EYLD2EzWnZQMnkE4zH.jpg
412,"Age of Innocence, The (1993)",Drama,106226,10436.0,https://www.themoviedb.org/movie/10436.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/L4SPzBfJtvpNRZsuF30Mm607X6.jpg
413,Airheads (1994),Comedy,109068,13595.0,https://www.themoviedb.org/movie/13595.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/4xPG8pPMyeoec48gKWbbC85EC8j.jpg
414,"Air Up There, The (1994)",Comedy,109067,46094.0,https://www.themoviedb.org/movie/46094.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lY1yhtg0DRaMTzclYCXo0sP1kAV.jpg
415,Another Stakeout (1993),Comedy|Thriller,106292,9409.0,https://www.themoviedb.org/movie/9409.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/sBBDKCx8mBqDkYkPCiyKcqKpJbh.jpg
416,Bad Girls (1994),Western,109198,11853.0,https://www.themoviedb.org/movie/11853.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/cXY79luLXt2dzUP2Tx601zpZFzK.jpg
417,Barcelona (1994),Comedy|Romance,109219,16771.0,https://www.themoviedb.org/movie/16771.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/7dgX3naR9EsFMvQhwHY8My6r5FR.jpg
418,Being Human (1993),Drama,106379,46924.0,https://www.themoviedb.org/movie/46924.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1OJilNyyJPH3es0HZzebJjuPJua.jpg
419,"Beverly Hillbillies, The (1993)",Comedy,106400,11041.0,https://www.themoviedb.org/movie/11041.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/refYLEQvzkY63i2IHronCPQODex.jpg
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,109254,306.0,https://www.themoviedb.org/movie/306.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg
421,Black Beauty (1994),Adventure|Children|Drama,109279,14522.0,https://www.themoviedb.org/movie/14522.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5uH60FBDPQoyAnc4uvU0fIB8JXv.jpg
422,Blink (1994),Thriller,109297,26203.0,https://www.themoviedb.org/movie/26203.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/yNlatJk6C2zYTqAUkaxtBJQKQSf.jpg
423,Blown Away (1994),Action|Thriller,109303,178.0,https://www.themoviedb.org/movie/178.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lszv2OiImvhzcTtfxDaNiHhTK7J.jpg
424,Blue Chips (1994),Drama,109305,19819.0,https://www.themoviedb.org/movie/19819.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tO71i4Ob64tchCRBB5MoqonPKAF.jpg
425,Blue Sky (1994),Drama|Romance,109306,57834.0,https://www.themoviedb.org/movie/57834.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zG40OnO4Y98lo1iDHyFo5TaZyP1.jpg
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,106452,4722.0,https://www.themoviedb.org/movie/4722.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/s8WdtuOBvfEsuPtbQVpNfEgd5aR.jpg
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,106471,18215.0,https://www.themoviedb.org/movie/18215.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/bpHeDxhrNA7JUEvTdpPs2E6QFdc.jpg
428,"Bronx Tale, A (1993)",Drama,106489,1607.0,https://www.themoviedb.org/movie/1607.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg
429,Cabin Boy (1994),Comedy,109361,26391.0,https://www.themoviedb.org/movie/26391.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/xy2BzE3siqU67VQCQ2k4xideNNM.jpg
430,Calendar Girl (1993),Comedy|Drama,106505,117553.0,https://www.themoviedb.org/movie/117553.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ljSqZTl5oophHsH1Qtyv7AF2BW6.jpg
431,Carlito's Way (1993),Crime|Drama,106519,6075.0,https://www.themoviedb.org/movie/6075.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/gFmTr2OJ8RCNAbWQh6maL00PY75.jpg
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,109439,11310.0,https://www.themoviedb.org/movie/11310.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/i3LxcETnjTDDP3z7I85BLN8YGbF.jpg
433,Clean Slate (1994),Comedy,109443,18658.0,https://www.themoviedb.org/movie/18658.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kAYsvQvBVshLHGTIDGHcj9jTJq0.jpg
434,Cliffhanger (1993),Action|Adventure|Thriller,106582,9350.0,https://www.themoviedb.org/movie/9350.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8v2nPPLvhEVlfXu08UZ0djK31be.jpg
435,Coneheads (1993),Comedy|Sci-Fi,106598,9612.0,https://www.themoviedb.org/movie/9612.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2HLX4Kc15FOA1HHjOl0AuKex6ym.jpg
436,Color of Night (1994),Drama|Thriller,109456,2124.0,https://www.themoviedb.org/movie/2124.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/w1OBPkf3BxeC7543YzFwiKIwBFJ.jpg
437,Cops and Robbersons (1994),Comedy,109480,26261.0,https://www.themoviedb.org/movie/26261.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,109493,19176.0,https://www.themoviedb.org/movie/19176.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/r7sckMs1xy4fXYGzzs6anofu10F.jpg
440,Dave (1993),Comedy|Romance,106673,11566.0,https://www.themoviedb.org/movie/11566.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wIUuf1NFchdCJe833JBTiSMzqfv.jpg
441,Dazed and Confused (1993),Comedy,106677,9571.0,https://www.themoviedb.org/movie/9571.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lR8dzfCIdfaaSWagHHiFcJ6B4PI.jpg
442,Demolition Man (1993),Action|Adventure|Sci-Fi,106697,9739.0,https://www.themoviedb.org/movie/9739.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/49GjSZn9FnSnrRFmsA4x5WAj8oB.jpg
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,106834,34444.0,https://www.themoviedb.org/movie/34444.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/st0L3f69MLFezMI6VaPcrLooDP9.jpg
445,Fatal Instinct (1993),Comedy,106873,26141.0,https://www.themoviedb.org/movie/26141.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/syewFnehGbbya5BdxoHLzrcm5Ne.jpg
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,106332,10997.0,https://www.themoviedb.org/movie/10997.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nlsYtgAgZMKxpq4TOkGsZuRqBx2.jpg
448,Fearless (1993),Drama,106881,10443.0,https://www.themoviedb.org/movie/10443.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/yiCAa85nJJDFiq0LmZ2Fgvu4RgY.jpg
449,Fear of a Black Hat (1994),Comedy,106880,20239.0,https://www.themoviedb.org/movie/20239.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/llfg13wnc91BK366qDm5ZebQLTp.jpg
450,With Honors (1994),Comedy|Drama,111732,16297.0,https://www.themoviedb.org/movie/16297.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1ujlcckorVON0dO9qGYbvRwJy6j.jpg
451,Flesh and Bone (1993),Drama|Mystery|Romance,106926,18551.0,https://www.themoviedb.org/movie/18551.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/gNaZSODlVRiQltGWjS8vQZEYJTq.jpg
452,Widows' Peak (1994),Drama,111712,25440.0,https://www.themoviedb.org/movie/25440.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/xXyVUwvJesJJChzpvn7xj5cAOfm.jpg
453,For Love or Money (1993),Comedy|Romance,106941,9024.0,https://www.themoviedb.org/movie/9024.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/x1twBUsthHeA7FwOxPpQWtJb9zy.jpg
454,"Firm, The (1993)",Drama|Thriller,106918,37233.0,https://www.themoviedb.org/movie/37233.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kFexXCzidkm4LwlgZqxsJsDQB5v.jpg
455,Free Willy (1993),Adventure|Children|Drama,106965,1634.0,https://www.themoviedb.org/movie/1634.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/9iBgd9gi9ztWiVcYSG6zl8wDFBN.jpg
456,Fresh (1994),Crime|Drama|Thriller,109842,13815.0,https://www.themoviedb.org/movie/13815.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/uXRIIUzjDZZdWR2cUzPJ9eAqaHv.jpg
457,"Fugitive, The (1993)",Thriller,106977,5503.0,https://www.themoviedb.org/movie/5503.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/b3rEtLKyOnF89mcK75GXDXdmOEf.jpg
458,Geronimo: An American Legend (1993),Drama|Western,107004,35588.0,https://www.themoviedb.org/movie/35588.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/rmbeg5wHVjC68G00SKQ0xZQpZru.jpg
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,109890,2087.0,https://www.themoviedb.org/movie/2087.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/4tWvZ4BQu3ICmtUL8lXHa9OgkoF.jpg
460,Getting Even with Dad (1994),Comedy,109891,41579.0,https://www.themoviedb.org/movie/41579.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/yZLcdtT8UVlj6j3H8Rl51PxIdza.jpg
461,Go Fish (1994),Drama|Romance,109913,18620.0,https://www.themoviedb.org/movie/18620.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/4hczdEX2RmQTOmiIKygoOYCy0bI.jpg
464,Hard Target (1993),Action|Adventure|Crime|Thriller,107076,2019.0,https://www.themoviedb.org/movie/2019.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kufvuQYWdl82sYzmhy2naBLyMui.jpg
466,Hot Shots! Part Deux (1993),Action|Comedy|War,107144,9255.0,https://www.themoviedb.org/movie/9255.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zh9EGK970GHo10ETclWBOjZVUOK.jpg
467,Live Nude Girls (1995),Comedy,113674,26271.0,https://www.themoviedb.org/movie/26271.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/vg9piYFtCTHep2V5EmLjwsYMzn2.jpg
